TX,TY,TZ
84.00999191504918,69.45713531621601,100.0
84.17688615099227,69.55714305143522,100.0
84.34376835157862,69.65567674486493,100.0
84.5106385748099,69.75274350032097,100.0
84.6774968786879,69.84835042161913,100.0
84.84434332121431,69.94250461257539,100.0
85.01117796039081,70.03521317700549,100.0
85.17800085421915,70.12648321872535,100.0
85.34481206070107,70.21632184155081,100.0
85.5116116378383,70.3047361492977,100.0
85.67839964363246,70.39173324578186,100.0
85.84517613608541,70.47732023481922,100.0
86.01194117319874,70.56150422022554,100.0
86.17869481297429,70.64429230581672,100.0
86.3454371134137,70.72569159540865,100.0
86.51216813251868,70.80570919281712,100.0
86.67888792829099,70.88435220185798,100.0
86.84559655873234,70.96162772634713,100.0
87.01229408184442,71.0375428701004,100.0
87.17898055562902,71.11210473693365,100.0
87.34565603808777,71.18532043066273,100.0
87.51232058722245,71.25719705510349,100.0
87.67897426103475,71.32774171407178,100.0
87.84561711752643,71.39696151138347,100.0
88.01224921469914,71.46486355085435,100.0
88.17887061055468,71.53145493630038,100.0
88.34548136309472,71.59674277153732,100.0
88.51208153032097,71.66073416038108,100.0
88.67867117023518,71.72343620664748,100.0
88.84525034083906,71.78485601415241,100.0
89.0118191001343,71.8450006867117,100.0
89.17837750612269,71.90387732814119,100.0
89.34492561680592,71.96149304225679,100.0
89.51146349018562,72.01785493287423,100.0
89.67799118426366,72.0729701038095,100.0
89.84450875704162,72.12684565887832,100.0
90.01101626652131,72.1794887018967,100.0
90.17751377070446,72.23090633668039,100.0
90.3440013275927,72.28110566704527,100.0
90.51047899518782,72.33009379680718,100.0
90.67694683149146,72.377877829782,100.0
90.84340489450547,72.42446486978554,100.0
91.0098532422315,72.46986202063366,100.0
91.17629193267122,72.51407638614225,100.0
91.34272102382643,72.55711507012714,100.0
91.50914057369882,72.5989851764042,100.0
91.67555064029007,72.63969380878922,100.0
91.84195128160196,72.67924807109813,100.0
92.00834255563619,72.71765506714678,100.0
92.17472452039446,72.75492190075099,100.0
92.34109723387853,72.79105567572662,100.0
92.50746075409005,72.82606349588954,100.0
92.6738151390308,72.85995246505558,100.0
92.84016044670246,72.89272968704063,100.0
93.00649673510684,72.92440226566046,100.0
93.17282406224554,72.95497730473105,100.0
93.33914248612028,72.98446190806808,100.0
93.50545206473292,73.01286317948757,100.0
93.671752856085,73.04018822280528,100.0
93.83804491817837,73.06644414183714,100.0
94.00432830901475,73.09163804039892,100.0
94.17060308659576,73.1157770223065,100.0
94.33686930892317,73.13886819137576,100.0
94.50312703399872,73.16091865142252,100.0
94.66937631982411,73.18193550626268,100.0
94.83561722440105,73.20192585971199,100.0
95.00184980573128,73.2208968155864,100.0
95.16807412181653,73.23885547770172,100.0
95.33429023065845,73.25580894987388,100.0
95.50049819025885,73.27176433591865,100.0
95.66669805861939,73.28672873965189,100.0
95.83288989374181,73.30070926488943,100.0
95.99907375362785,73.31371301544723,100.0
96.16524969627919,73.32574709514108,100.0
96.33141777969753,73.3368186077868,100.0
96.49757806188468,73.34693465720025,100.0
96.66373060084227,73.35610234719735,100.0
96.8298754545721,73.36432878159388,100.0
96.99601268107581,73.3716210642057,100.0
97.16214233835514,73.3779862988487,100.0
97.32826448441186,73.38343158933876,100.0
97.49437917724758,73.38796403949164,100.0
97.66048647486416,73.39159075312327,100.0
97.82658643526322,73.39431883404947,100.0
97.99267911644652,73.3961553860861,100.0
98.15876457641575,73.39710751304901,100.0
98.32484287317264,73.39718231875406,100.0
98.49091406471895,73.39638690701705,100.0
98.65697820905636,73.39472838165395,100.0
98.82303536418657,73.3922138464805,100.0
98.98908558811134,73.38885040531261,100.0
99.15512893883236,73.38464516196615,100.0
99.32116547435139,73.37960522025693,100.0
99.48719525267008,73.37373768400082,100.0
99.65321833179023,73.36704965701367,100.0
99.8192347697135,73.35954824311133,100.0
99.98524462444162,73.35124054610966,100.0
100.15124795397635,73.3421336698245,100.0
100.31724481631936,73.33223471807167,100.0
100.48323526947244,73.32155079466722,100.0
100.64921937143718,73.31008900342667,100.0
100.81519718021543,73.29785644816616,100.0
100.9811687538088,73.28486023270139,100.0
101.14713415021912,73.2711074608483,100.0
101.31309342744801,73.25660523642267,100.0
101.47904664349726,73.24136066324044,100.0
101.6449938563686,73.22538084511734,100.0
101.81093512406365,73.20867288586933,100.0
101.97687050458423,73.1912438893122,100.0
102.14280005593197,73.17310095926183,100.0
102.30872383610868,73.15425119953409,100.0
102.47464190311605,73.13470171394479,100.0
102.64055431495576,73.11445960630982,100.0
102.80646112962957,73.09353198044505,100.0
102.97236240513921,73.07192594016627,100.0
103.13825819948632,73.0496485892894,100.0
103.30414857067272,73.02670703163022,100.0
103.47003357670009,73.00310837100463,100.0
103.6359132755701,72.97885971122852,100.0
103.80178772528454,72.95396815611767,100.0
103.96765698384512,72.92844080948791,100.0
104.13352110925352,72.90228477515521,100.0
104.29938015951156,72.87550715693536,100.0
104.46523419262074,72.84811505864417,100.0
104.63108326658302,72.82011558409764,100.0
104.79692743939997,72.79151583711138,100.0
104.96276676907341,72.76232292150152,100.0
105.12860131360493,72.73254394108366,100.0
105.29443113099641,72.70218599967384,100.0
105.46025627924949,72.6712562010878,100.0
105.62607681636582,72.63976164914146,100.0
105.79189280034724,72.60770944765059,100.0
105.95770428919535,72.57510670043115,100.0
106.12351134091197,72.54196051129895,100.0
106.28931401349881,72.50827798406979,100.0
106.45511236495754,72.47406622255963,100.0
106.62090645328989,72.43933233058425,100.0
106.7866963364976,72.4040834119595,100.0
106.95248207258238,72.36832657050127,100.0
107.11826371954594,72.33206891002541,100.0
107.28404133539006,72.2953175343477,100.0
107.44981497811635,72.25807954728404,100.0
107.61558470572659,72.2203620526503,100.0
107.7813505762225,72.18217215426239,100.0
107.9471126476058,72.14351695593606,100.0
108.11287097787827,72.1044035614872,100.0
108.27862562504147,72.06483907473168,100.0
108.44437664709731,72.02483059948534,100.0
108.6101241020473,71.984385239564,100.0
108.77586804789335,71.9435100987836,100.0
108.94160854263707,71.9022122809599,100.0
109.10734564428024,71.86049888990877,100.0
109.27307941082456,71.81837702944605,100.0
109.43880990027169,71.77585380338772,100.0
109.60453717062343,71.7329363155495,100.0
109.77026127988147,71.68963166974729,100.0
109.93598228604749,71.64594696979697,100.0
110.1017002471233,71.60188931951427,100.0
110.26741522111054,71.55746582271522,100.0
110.43312726601094,71.51268358321553,100.0
110.59883643982626,71.46754970483116,100.0
110.76454280055817,71.42207129137785,100.0
110.93024640620841,71.37625544667154,100.0
111.09594731477874,71.33010927452804,100.0
111.26164558427082,71.28363987876324,100.0
111.4273412726864,71.236854363193,100.0
111.59303443802717,71.18975983163315,100.0
111.75872513829488,71.14236338789951,100.0
111.92441343149132,71.094672135808,100.0
112.09009937561801,71.04669317917438,100.0
112.25578302867684,70.99843362181466,100.0
112.42146444866945,70.94990056754449,100.0
112.58714369359764,70.90110112017982,100.0
112.752820821463,70.85204238353657,100.0
112.91849589026741,70.80273146143051,100.0
113.08416895801248,70.75317545767754,100.0
113.24984008269995,70.70338147609345,100.0
113.41550932233149,70.65335662049418,100.0
113.58117673490891,70.60310799469553,100.0
113.74684237843393,70.55264270251334,100.0
113.91250631090817,70.50196784776347,100.0
114.07816859033342,70.45109053426182,100.0
114.24382927471142,70.4000178658242,100.0
114.4094884220438,70.34875694626638,100.0
114.57514609033238,70.29731487940441,100.0
114.74080233757884,70.245698769054,100.0
114.90645722178492,70.19391571903105,100.0
115.07211080095227,70.14197283315141,100.0
115.23776313308268,70.08987721523093,100.0
115.40341427617783,70.03763596908547,100.0
115.56906428823943,69.98525619853083,100.0
115.73471322726932,69.93274500738298,100.0
115.90036115126902,69.88010949945763,100.0
116.06600811824042,69.82735677857076,100.0
116.23165418618511,69.77449394853807,100.0
116.3972994131049,69.7215281131756,100.0
116.56294385700146,69.66846637629905,100.0
116.7285875758766,69.61531584172437,100.0
116.89423062773191,69.56208361326742,100.0
117.05987307056917,69.50877679474394,100.0
117.22551496239008,69.45540248996988,100.0
117.3911563611964,69.4019678027611,100.0
117.55679732498983,69.34847983693336,100.0
117.72243791177208,69.29494569630262,100.0
117.88807817954488,69.24137248468472,100.0
118.05371818630992,69.18776730589536,100.0
118.21935799006896,69.13413726375063,100.0
118.3849976488237,69.08048946206623,100.0
118.55063722057584,69.02683100465808,100.0
118.71627676332714,68.97316899534195,100.0
118.88191633507931,68.91951053793375,100.0
119.04755599383402,68.8658627362494,100.0
119.21319579759309,68.81223269410458,100.0
119.37883580435813,68.75862751531534,100.0
119.54447607213096,68.70505430369741,100.0
119.71011665891318,68.65152016306658,100.0
119.87575762270662,68.5980321972389,100.0
120.04139902151287,68.54459751003009,100.0
120.20704091333384,68.49122320525606,100.0
120.37268335617107,68.43791638673258,100.0
120.5383264080264,68.38468415827569,100.0
120.70397012690152,68.33153362370092,100.0
120.8696145707981,68.2784718868244,100.0
121.03525979771787,68.22550605146196,100.0
121.20090586566262,68.17264322142935,100.0
121.36655283263399,68.11989050054243,100.0
121.53220075663371,68.067254992617,100.0
121.69784969566352,68.01474380146911,100.0
121.86349970772515,67.96236403091453,100.0
122.0291508508203,67.91012278476907,100.0
122.19480318295071,67.85802716684859,100.0
122.36045676211809,67.80608428096897,100.0
122.52611164632414,67.75430123094597,100.0
122.6917678935706,67.70268512059559,100.0
122.85742556185916,67.6512430537336,100.0
123.0230847091916,67.59998213417583,100.0
123.18874539356959,67.5489094657382,100.0
123.35440767299487,67.4980321522365,100.0
123.52007160546908,67.44735729748666,100.0
123.68573724899413,67.3968920053045,100.0
123.85140466157146,67.34664337950582,100.0
124.01707390120309,67.29661852390655,100.0
124.1827450258905,67.24682454232246,100.0
124.3484180936356,67.19726853856949,100.0
124.51409316243998,67.14795761646346,100.0
124.67977029030537,67.09889887982021,100.0
124.84544953523353,67.05009943245548,100.0
125.01113095522614,67.00156637818534,100.0
125.176814608285,66.95330682082559,100.0
125.34250055241172,66.905327864192,100.0
125.50818884560807,66.85763661210049,100.0
125.67387954587578,66.81024016836685,100.0
125.83957271121655,66.76314563680697,100.0
126.00526839963213,66.71636012123676,100.0
126.17096666912421,66.66989072547196,100.0
126.33666757769454,66.62374455332844,100.0
126.5023711833448,66.57792870862218,100.0
126.66807754407672,66.53245029516884,100.0
126.83378671789204,66.48731641678444,100.0
126.9994987627925,66.44253417728473,100.0
127.16521373677973,66.3981106804857,100.0
127.33093169785549,66.35405303020306,100.0
127.49665270402157,66.31036833025274,100.0
127.66237681327955,66.26706368445045,100.0
127.82810408363132,66.22414619661231,100.0
127.99383457307844,66.18162297055389,100.0
128.1595683396228,66.13950111009123,100.0
128.32530544126593,66.09778771904016,100.0
128.49104593600964,66.0564899012164,100.0
128.65678988185567,66.015614760436,100.0
128.82253733680574,65.97516940051466,100.0
128.9882883588615,65.93516092526832,100.0
129.15404300602478,65.8955964385128,100.0
129.3198013362972,65.8564830440639,100.0
129.48556340768044,65.81782784573761,100.0
129.65132927817638,65.77963794734964,100.0
129.81709900578664,65.74192045271593,100.0
129.9828726485129,65.70468246565227,100.0
130.14865026435706,65.66793108997464,100.0
130.31443191132064,65.6316734294987,100.0
130.48021764740537,65.5959165880405,100.0
130.64600753061308,65.56066766941578,100.0
130.81180161894548,65.52593377744031,100.0
130.97759997040424,65.49172201593015,100.0
131.14340264299102,65.45803948870102,100.0
131.30920969470765,65.42489329956888,100.0
131.47502118355578,65.39229055234941,100.0
131.6408371675372,65.36023835085862,100.0
131.8066577046535,65.32874379891217,100.0
131.97248285290658,65.29781400032621,100.0
132.13831267029803,65.26745605891637,100.0
132.30414721482958,65.23767707849848,100.0
132.469986544503,65.2084841628886,100.0
132.63583071732,65.17988441590242,100.0
132.80167979128225,65.15188494135577,100.0
132.96753382439147,65.12449284306464,100.0
133.13339287464947,65.09771522484479,100.0
133.29925700005788,65.07155919051209,100.0
133.4651262586184,65.04603184388233,100.0
133.63100070833286,65.02114028877148,100.0
133.79688040720293,64.9968916289954,100.0
133.96276541323027,64.97329296836978,100.0
134.12865578441665,64.95035141071057,100.0
134.2945515787638,64.92807405983379,100.0
134.4604528542734,64.90646801955492,100.0
134.6263596689472,64.88554039369015,100.0
134.79227208078697,64.86529828605524,100.0
134.9581901477943,64.84574880046588,100.0
135.124113927971,64.82689904073823,100.0
135.29004347931874,64.80875611068777,100.0
135.45597885983932,64.79132711413072,100.0
135.6219201275344,64.77461915488266,100.0
135.78786734040568,64.75863933675956,100.0
135.95382055645496,64.7433947635773,100.0
136.11977983368382,64.7288925391517,100.0
136.28574523009416,64.71513976729861,100.0
136.4517168036876,64.70214355183387,100.0
136.61769461246575,64.6899109965733,100.0
136.7836787144306,64.67844920533284,100.0
136.94966916758358,64.66776528192835,100.0
137.11566602992662,64.6578663301755,100.0
137.28166935946126,64.64875945389034,100.0
137.44767921418946,64.6404517568887,100.0
137.6136956521127,64.63295034298628,100.0
137.7797187312329,64.62626231599918,100.0
137.9457485095516,64.62039477974307,100.0
138.11178504507063,64.61535483803388,100.0
138.27782839579163,64.61114959468736,100.0
138.44387861971643,64.60778615351947,100.0
138.6099357748467,64.60527161834608,100.0
138.77599991918407,64.60361309298295,100.0
138.9420711107303,64.60281768124597,100.0
139.10814940748725,64.60289248695102,100.0
139.27423486745647,64.60384461391394,100.0
139.4403275486397,64.60568116595053,100.0
139.60642750903884,64.60840924687673,100.0
139.77253480665536,64.61203596050834,100.0
139.93864949949113,64.61656841066122,100.0
140.10477164554783,64.6220137011513,100.0
140.2709013028272,64.62837893579433,100.0
140.4370385293309,64.63567121840612,100.0
140.6031833830607,64.64389765280268,100.0
140.76933592201834,64.65306534279975,100.0
140.93549620420544,64.66318139221318,100.0
141.10166428762375,64.67425290485889,100.0
141.2678402302751,64.68628698455277,100.0
141.4340240901612,64.69929073511054,100.0
141.60021592528363,64.71327126034817,100.0
141.76641579364411,64.72823566408138,100.0
141.9326237532445,64.74419105012615,100.0
142.0988398620865,64.76114452229828,100.0
142.2650641781717,64.7791031844136,100.0
142.43129675950195,64.79807414028807,100.0
142.5975376640789,64.81806449373732,100.0
142.76378694990427,64.83908134857748,100.0
142.9300446749798,64.86113180862426,100.0
143.09631089730726,64.88422297769358,100.0
143.26258567488821,64.90836195960108,100.0
143.4288690657246,64.93355585816289,100.0
143.59516112781796,64.95981177719472,100.0
143.76146191917007,64.98713682051243,100.0
143.92777149778266,65.01553809193194,100.0
144.09408992165748,65.04502269526901,100.0
144.26041724879616,65.07559773433951,100.0
144.4267535372005,65.10727031295937,100.0
144.5930988448722,65.14004753494444,100.0
144.75945322981295,65.17393650411049,100.0
144.9258167500244,65.20894432427332,100.0
145.09218946350848,65.24507809924901,100.0
145.2585714282668,65.28234493285322,100.0
145.42496270230106,65.32075192890184,100.0
145.5913633436129,65.36030619121078,100.0
145.7577734102042,65.40101482359589,100.0
145.92419296007654,65.44288492987286,100.0
146.09062205123172,65.48592361385772,100.0
146.25706074167152,65.53013797936637,100.0
146.4235090893975,65.57553513021446,100.0
146.58996715241148,65.62212217021803,100.0
146.75643498871517,65.6699062031928,100.0
146.9229126563103,65.71889433295479,100.0
147.08940021319847,65.76909366331964,100.0
147.25589771738163,65.82051129810333,100.0
147.42240522686137,65.87315434112168,100.0
147.5889227996393,65.92702989619048,100.0
147.75545049371732,65.98214506712571,100.0
147.92198836709713,66.03850695774324,100.0
148.08853647778022,66.09612267185872,100.0
148.25509488376866,66.15499931328833,100.0
148.42166364306394,66.21514398584759,100.0
148.58824281366776,66.27656379335247,100.0
148.75483245358197,66.33926583961889,100.0
148.92143262080822,66.4032572284627,100.0
149.08804337334828,66.4685450636996,100.0
149.25466476920383,66.53513644914565,100.0
149.42129686637657,66.60303848861653,100.0
149.5879397228682,66.67225828592828,100.0
149.75459339668055,66.74280294489654,100.0
149.92125794581523,66.81467956933727,100.0
150.08793342827403,66.88789526306635,100.0
150.25461990205855,66.96245712989958,100.0
150.42131742517063,67.0383722736529,100.0
150.58802605561198,67.11564779814199,100.0
150.75474585138426,67.19429080718288,100.0
150.92147687048924,67.27430840459132,100.0
151.0882191709287,67.35570769418325,100.0
151.2549728107042,67.43849577977448,100.0
151.42173784781755,67.52267976518078,100.0
151.58851434027048,67.60826675421819,100.0
151.75530234606475,67.69526385070233,100.0
151.92210192320186,67.78367815844922,100.0
152.08891312968382,67.87351678127465,100.0
152.2557360235122,67.96478682299454,100.0
152.42257066268866,68.05749538742461,100.0
152.58941710521503,68.15164957838084,100.0
152.756275409093,68.24725649967905,100.0
152.92314563232435,68.34432325513507,100.0
153.09002783291066,68.44285694856478,100.0
153.25692206885373,68.54286468378402,100.0
153.4238283981553,68.64435356460868,100.0
153.59074687881713,68.74733069485447,100.0
153.75767756884073,68.85180317833738,100.0
153.92462052622807,68.9577781188733,100.0
154.09157580898068,69.06526262027793,100.0
154.25854347510045,69.1742637863673,100.0
154.42552358258894,69.28478872095707,100.0
154.5925161894479,69.39684452786321,100.0
154.7595213536792,69.5104383109016,100.0
154.92653913328434,69.62557717388802,100.0
155.09356958626518,69.74226822063844,100.0
155.26061277062342,69.86051855496854,100.0
155.4276687443608,69.98033528069428,100.0
155.59473756547897,70.10172550163148,100.0
155.76181929197963,70.22469632159601,100.0
155.92891398186464,70.34925484440373,100.0
156.09602169313564,70.4754081738705,100.0
156.26314248379424,70.60316341381213,100.0
156.43027641184227,70.73252766804441,100.0
156.5974235352815,70.86350804038344,100.0
156.7645839121136,70.99611163464488,100.0
156.9317576003403,71.1303455546446,100.0
157.09894465796316,71.26621690419842,100.0
157.26614514298416,71.40373278712227,100.0
157.4333591134049,71.54290030723203,100.0
157.60058662722707,71.68372656834339,100.0
157.76782774245237,71.82621867427238,100.0
157.9350825170826,71.97038372883483,100.0
158.10235100911945,72.11622883584644,100.0
158.2696332765646,72.26376109912323,100.0
158.43692937741986,72.4129876224811,100.0
158.60423936968675,72.56391550973564,100.0
158.7715633113673,72.71655186470298,100.0
158.938901260463,72.87090379119877,100.0
159.10625327497564,73.02697839303897,100.0
159.27361941290695,73.18478277403949,100.0
159.4409997322586,73.34432403801603,100.0
159.60839429103225,73.50560928878446,100.0
159.7758031472298,73.6686456301608,100.0
159.94322635885288,73.83344016596078,100.0
160.11066398390312,74.00000000000017,100.0
160.11066398390335,74.00000000000037,100.0
160.30817926250376,74.1989316917603,100.0
160.5009554203806,74.39594950964752,100.0
160.68901152844222,74.59106115536761,100.0
160.87236665759713,74.7842743306264,100.0
161.05103987875356,74.97559673712968,100.0
161.22505026281976,75.165036076583,100.0
161.39441688070428,75.3526000506923,100.0
161.55915880331526,75.53829636116305,100.0
161.71929510156122,75.72213270970124,100.0
161.8748448463504,75.90411679801238,100.0
162.02582710859116,76.08425632780236,100.0
162.17226095919193,76.2625590007768,100.0
162.31416546906087,76.43903251864143,100.0
162.4515597091065,76.61368458310207,100.0
162.58446275023704,76.7865228958643,100.0
162.71289366336094,76.957555158634,100.0
162.83687151938648,77.12678907311678,100.0
162.95641538922212,77.29423234101844,100.0
163.07154434377588,77.45989266404459,100.0
163.1822774539565,77.623777743901,100.0
163.28863379067207,77.78589528229358,100.0
163.39063242483104,77.94625298092782,100.0
163.48829242734178,78.10485854150957,100.0
163.58163286911252,78.2617196657445,100.0
163.6706728210517,78.41684405533832,100.0
163.75543135406758,78.57023941199677,100.0
163.83592753906856,78.72191343742563,100.0
163.91218044696302,78.87187383333062,100.0
163.98420914865937,79.02012830141743,100.0
164.05203271506565,79.16668454339177,100.0
164.1156702170905,79.31155026095936,100.0
164.1751407256421,79.45473315582595,100.0
164.23046331162897,79.5962409296973,100.0
164.28165704595932,79.7360812842791,100.0
164.32874099954142,79.874261921277,100.0
164.3717342432838,80.01079054239685,100.0
164.41065584809473,80.14567484934432,100.0
164.4455248848825,80.27892254382519,100.0
164.47636042455548,80.41054132754508,100.0
164.5031815380221,80.54053890220987,100.0
164.52600729619047,80.66892296952508,100.0
164.54485676996921,80.79570123119655,100.0
164.55974903026657,80.92088138893004,100.0
164.57070314799086,81.04447114443124,100.0
164.57773819405043,81.16647819940582,100.0
164.5808732393537,81.28691025555966,100.0
164.58012735480884,81.40577501459822,100.0
164.5755196113243,81.52308017822756,100.0
164.5670690798085,81.63883344815312,100.0
164.55479483116966,81.75304252608075,100.0
164.53871593631624,81.86571511371622,100.0
164.51885146615643,81.9768589127651,100.0
164.49522049159867,82.08648162493327,100.0
164.46784208355137,82.19459095192636,100.0
164.43673531292274,82.3011945954502,100.0
164.40191925062123,82.4063002572104,100.0
164.36341296755506,82.5099156389127,100.0
164.32123553463276,82.61204844226293,100.0
164.27540602276247,82.71270636896676,100.0
164.22594350285272,82.81189712072987,100.0
164.1728670458117,82.90962839925797,100.0
164.1161957225479,83.00590790625697,100.0
164.05594860396945,83.1007433434323,100.0
163.9921447609849,83.19414241248992,100.0
163.92480326450254,83.28611281513545,100.0
163.85394318543064,83.37666225307467,100.0
163.77958359467766,83.4657984280133,100.0
163.70174356315187,83.55352904165701,100.0
163.62044216176156,83.63986179571148,100.0
163.53569846141522,83.72480439188266,100.0
163.44753153302105,83.80836453187604,100.0
163.35596044748752,83.89054991739746,100.0
163.26100427572294,83.97136825015266,100.0
163.1626820886355,84.0508272318472,100.0
163.0610129571337,84.12893456418706,100.0
162.95601595212594,84.20569794887783,100.0
162.84771014452048,84.28112508762521,100.0
162.73611460522574,84.35522368213495,100.0
162.6212484051498,84.42800143411276,100.0
162.5031306152012,84.49946604526443,100.0
162.38178030628836,84.56962521729562,100.0
162.25721654931965,84.63848665191213,100.0
162.12945841520303,84.70605805081956,100.0
161.99852497484738,84.77234711572382,100.0
161.86443529916062,84.83736154833039,100.0
161.72720845905127,84.90110905034518,100.0
161.5868635254277,84.96359732347386,100.0
161.44341956919828,85.02483406942221,100.0
161.29689566127126,85.08482698989596,100.0
161.14731087255495,85.14358378660066,100.0
160.99468427395772,85.20111216124215,100.0
160.8390349363881,85.25741981552628,100.0
160.68038193075427,85.31251445115859,100.0
160.51874432796438,85.36640376984482,100.0
160.3541411989272,85.41909547329092,100.0
160.18659161455076,85.47059726320222,100.0
160.01611464574347,85.52091684128484,100.0
159.8427293634138,85.57006190924429,100.0
159.66645483846997,85.61804016878634,100.0
159.48731014182044,85.66485932161672,100.0
159.3053143443733,85.7105270694411,100.0
159.12048651703714,85.75505111396527,100.0
158.93284573072015,85.798439156895,100.0
158.74241105633092,85.84069889993597,100.0
158.54920156477755,85.88183804479391,100.0
158.3532363269685,85.92186429317448,100.0
158.15453441381192,85.96078534678335,100.0
157.9531148962164,85.99860890732648,100.0
157.74899684509023,86.03534267650949,100.0
157.54219933134164,86.07099435603797,100.0
157.3327414258792,86.10557164761784,100.0
157.12064219961093,86.13908225295475,100.0
156.90592072344532,86.17153387375433,100.0
156.6885960682908,86.20293421172241,100.0
156.46868730505577,86.23329096856483,100.0
156.24621350464832,86.26261184598704,100.0
156.02119373797711,86.29090454569499,100.0
155.7936470759501,86.31817676939417,100.0
155.56359258947583,86.3444362187906,100.0
155.3310493494629,86.36969059558996,100.0
155.09603642681924,86.39394760149773,100.0
154.85857289245342,86.41721493821981,100.0
154.61867781727358,86.43950030746188,100.0
154.3763702721883,86.46081141092972,100.0
154.1316693281059,86.481155950329,100.0
153.8845940559347,86.50054162736555,100.0
153.63516352658286,86.51897614374494,100.0
153.38339681095903,86.536467201173,100.0
153.1293129799712,86.55302250135534,100.0
152.872931104528,86.56864974599782,100.0
152.6142702555378,86.5833566368062,100.0
152.3533495039087,86.59715087548605,100.0
152.09018792054917,86.61004016374315,100.0
151.82480457636757,86.62203220328323,100.0
151.5572185422721,86.633134695812,100.0
151.28744888917134,86.64335534303527,100.0
151.01551468797368,86.65270184665874,100.0
150.74143500958706,86.66118190838799,100.0
150.46522892492032,86.66880322992901,100.0
150.1869155048813,86.67557351298726,100.0
149.90651382037873,86.68150045926862,100.0
149.6240429423209,86.68659177047877,100.0
149.339521941616,86.69085514832344,100.0
149.05296988917252,86.69429829450834,100.0
148.76440585589853,86.69692891073922,100.0
148.47384891270275,86.69875469872173,100.0
148.18131813049325,86.69978336016172,100.0
147.88683258017875,86.70002259676497,100.0
147.5904113326671,86.69948011023692,100.0
147.29207345886675,86.69816360228347,100.0
146.9918380296864,86.69608077461041,100.0
146.68972411603403,86.6932393289234,100.0
146.38575078881826,86.68964696692822,100.0
146.0799371189472,86.68531139033044,100.0
145.77230217732915,86.68024030083589,100.0
145.46286503487278,86.67444140015036,100.0
145.15164476248606,86.6679223899794,100.0
144.83866043107759,86.6606909720289,100.0
144.52393111155578,86.65275484800455,100.0
144.20747587482856,86.64412171961195,100.0
143.88931379180462,86.63479928855699,100.0
143.5694639333924,86.62479525654535,100.0
143.2479453704999,86.61411732528276,100.0
142.92477717403585,86.60277319647494,100.0
142.5999784149082,86.59077057182756,100.0
142.2735681640254,86.57811715304629,100.0
141.94556549229605,86.56482064183703,100.0
141.61598947062816,86.55088873990545,100.0
141.28485916993043,86.53632914895726,100.0
140.95219366111087,86.52114957069816,100.0
140.6180120150779,86.50535770683385,100.0
140.28233330273986,86.48896125907012,100.0
139.94517659500536,86.47196792911265,100.0
139.6065609627824,86.45438541866716,100.0
139.2665054769796,86.43622142943954,100.0
138.92502920850507,86.4174836631353,100.0
138.5821512282671,86.39817982146016,100.0
138.23789060717445,86.37831760612002,100.0
137.89226641613504,86.35790471882049,100.0
137.54529772605753,86.33694886126736,100.0
137.19700360784992,86.31545773516629,100.0
136.8474031324207,86.29343904222296,100.0
136.49651537067837,86.2709004841432,100.0
136.14435939353126,86.24784976263274,100.0
135.79095427188747,86.22429457939731,100.0
135.43631907665548,86.20024263614246,100.0
135.08047287874388,86.17570163457415,100.0
134.72343474906052,86.150679276398,100.0
134.36522375851393,86.12518326331966,100.0
134.00585897801255,86.09922129704492,100.0
133.64535947846497,86.07280107927969,100.0
133.28374433077903,86.04593031172939,100.0
132.92103260586333,86.01861669609988,100.0
132.55724337462613,85.99086793409683,100.0
132.19239570797603,85.96269172742618,100.0
131.82650867682096,85.93409577779337,100.0
131.4596013520695,85.90508778690426,100.0
131.09169280463036,85.87567545646468,100.0
130.72280210541112,85.84586648818012,100.0
130.35294832532054,85.81566858375649,100.0
129.9821505352669,85.7850894448994,100.0
129.61042780615873,85.75413677331468,100.0
129.2377992089041,85.72281827070802,100.0
128.86428381441138,85.69114163878501,100.0
128.4899006935891,85.65911457925156,100.0
128.11466891734563,85.6267447938134,100.0
127.73860755658905,85.59403998417613,100.0
127.36173568222785,85.56100785204549,100.0
126.98407236517062,85.52765609912731,100.0
126.60563667632508,85.49399242712721,100.0
126.2264476866001,85.46002453775091,100.0
125.84652446690382,85.42576013270426,100.0
125.46588608814483,85.39120691369297,100.0
125.08455162123116,85.35637258242261,100.0
124.7025401370712,85.32126484059901,100.0
124.31987070657331,85.2858913899278,100.0
123.93656240064618,85.25025993211497,100.0
123.5526342901976,85.21437816886592,100.0
123.16810544613622,85.17825380188654,100.0
122.78299493937067,85.14189453288262,100.0
122.39732184080853,85.10530806355976,100.0
122.01110522135883,85.06850209562376,100.0
121.62436415192948,85.03148433078016,100.0
121.2371177034293,84.99426247073498,100.0
120.84938494676612,84.95684421719378,100.0
120.46118495284844,84.91923727186222,100.0
120.07253679258474,84.8814493364462,100.0
119.68345953688356,84.84348811265139,100.0
119.2939722566527,84.8053613021834,100.0
118.90409402280082,84.76707660674808,100.0
118.51384390623616,84.72864172805109,100.0
118.12324097786737,84.69006436779827,100.0
117.73230430860247,84.65135222769507,100.0
117.34105296934982,84.61251300944755,100.0
116.94950603101799,84.57355441476133,100.0
116.55768256451503,84.53448414534202,100.0
116.16560164074943,84.49530990289534,100.0
115.77328233062946,84.45603938912714,100.0
115.38074370506374,84.4166803057432,100.0
114.98800483496024,84.37724035444907,100.0
